File,Algorithm,P,n_vertices,max_cap,t0,t1,t2,t3,t4
EK_p_0.12_nVertices_500_maxValue_30.txt,EK,0.12,500,30,0.025998,0.013,0.0315,0.025,0.03
Dinic_p_0.12_nVertices_500_maxValue_30.txt,Dinic,0.12,500,30,0.0025,0.002,0.0015,0.002499,0.001998
MPM_p_0.12_nVertices_500_maxValue_50.txt,MPM,0.12,500,50,0.013999,0.013493,0.007002,0.0155,0.006501
EK_p_0.12_nVertices_500_maxValue_50.txt,EK,0.12,500,50,0.033,0.0275,0.016501,0.042003,0.023497
Dinic_p_0.12_nVertices_500_maxValue_50.txt,Dinic,0.12,500,50,0.002999,0.002501,0.003501,0.0035,0.0025
MPM_p_0.12_nVertices_500_maxValue_80.txt,MPM,0.12,500,80,0.0085,0.0065,0.013,0.014499,0.015
EK_p_0.12_nVertices_500_maxValue_80.txt,EK,0.12,500,80,0.021001,0.021498,0.026,0.032004,0.034001
Dinic_p_0.12_nVertices_500_maxValue_80.txt,Dinic,0.12,500,80,0.002,0.002,0.002499,0.002001,0.002
MPM_p_0.12_nVertices_500_maxValue_130.txt,MPM,0.12,500,130,0.008499,0.014999,0.015001,0.012,0.018496
EK_p_0.12_nVertices_500_maxValue_130.txt,EK,0.12,500,130,0.030502,0.023499,0.0415,0.027,0.0345
Dinic_p_0.12_nVertices_500_maxValue_130.txt,Dinic,0.12,500,130,0.004002,0.002,0.002999,0.004499,0.0025
MPM_p_0.12_nVertices_500_maxValue_210.txt,MPM,0.12,500,210,0.010501,0.011,0.014499,0.011501,0.007002
EK_p_0.12_nVertices_500_maxValue_210.txt,EK,0.12,500,210,0.030499,0.023501,0.025,0.0425,0.013999
Dinic_p_0.12_nVertices_500_maxValue_210.txt,Dinic,0.12,500,210,0.002001,0.003,0.004,0.001998,0.003503
MPM_p_0.12_nVertices_500_maxValue_340.txt,MPM,0.12,500,340,0.015001,0.016,0.007,0.0085,0.0145
EK_p_0.12_nVertices_500_maxValue_340.txt,EK,0.12,500,340,0.026001,0.028003,0.0225,0.028502,0.033
Dinic_p_0.12_nVertices_500_maxValue_340.txt,Dinic,0.12,500,340,0.006001,0.001001,0.002,0.002499,0.0015
MPM_p_0.12_nVertices_500_maxValue_500.txt,MPM,0.12,500,500,0.017501,0.014,0.0125,0.020001,0.008001
EK_p_0.12_nVertices_500_maxValue_500.txt,EK,0.12,500,500,0.026001,0.026,0.031,0.012001,0.027001
Dinic_p_0.12_nVertices_500_maxValue_500.txt,Dinic,0.12,500,500,0.003996,0.002,0.0015,0.002499,0.002502
MPM_p_0.12_nVertices_600_maxValue_10.txt,MPM,0.12,600,10,0.013498,0.023003,0.004999,0.014,0.015
EK_p_0.12_nVertices_600_maxValue_10.txt,EK,0.12,600,10,0.014502,0.031002,0.011497,0.021,0.029999
Dinic_p_0.12_nVertices_600_maxValue_10.txt,Dinic,0.12,600,10,0.005501,0.0035,0.004999,0.003499,0.003
MPM_p_0.12_nVertices_600_maxValue_20.txt,MPM,0.12,600,20,0.014,0.012001,0.0115,0.011,0.016
EK_p_0.12_nVertices_600_maxValue_20.txt,EK,0.12,600,20,0.045002,0.037,0.051002,0.032999,0.032999
Dinic_p_0.12_nVertices_600_maxValue_20.txt,Dinic,0.12,600,20,0.002997,0.002,0.0045,0.002001,0.004
MPM_p_0.12_nVertices_600_maxValue_30.txt,MPM,0.12,600,30,0.015001,0.018001,0.013501,0.019,0.026
EK_p_0.12_nVertices_600_maxValue_30.txt,EK,0.12,600,30,0.018499,0.0135,0.028501,0.029999,0.048998
Dinic_p_0.12_nVertices_600_maxValue_30.txt,Dinic,0.12,600,30,0.004001,0.003,0.002999,0.004,0.002499
MPM_p_0.12_nVertices_600_maxValue_50.txt,MPM,0.12,600,50,0.007498,0.006,0.0255,0.0125,0.019
EK_p_0.12_nVertices_600_maxValue_50.txt,EK,0.12,600,50,0.048499,0.0295,0.050001,0.041997,0.058999
Dinic_p_0.12_nVertices_600_maxValue_50.txt,Dinic,0.12,600,50,0.002999,0.004,0.002,0.001501,0.005001
MPM_p_0.12_nVertices_600_maxValue_80.txt,MPM,0.12,600,80,0.015,0.029,0.02,0.022001,0.011999
EK_p_0.12_nVertices_600_maxValue_80.txt,EK,0.12,600,80,0.039998,0.043,0.0235,0.045499,0.049
Dinic_p_0.12_nVertices_600_maxValue_80.txt,Dinic,0.12,600,80,0.0055,0.0025,0.0035,0.002001,0.003498
MPM_p_0.12_nVertices_600_maxValue_130.txt,MPM,0.12,600,130,0.018501,0.022,0.024999,0.016502,0.017499
EK_p_0.12_nVertices_600_maxValue_130.txt,EK,0.12,600,130,0.017,0.049,0.069499,0.055,0.058002
Dinic_p_0.12_nVertices_600_maxValue_130.txt,Dinic,0.12,600,130,0.005999,0.004,0.005499,0.007997,0.004
MPM_p_0.12_nVertices_600_maxValue_210.txt,MPM,0.12,600,210,0.0085,0.023499,0.0175,0.015497,0.014502
EK_p_0.12_nVertices_600_maxValue_210.txt,EK,0.12,600,210,0.0525,0.05,0.036499,0.060001,0.0465
Dinic_p_0.12_nVertices_600_maxValue_210.txt,Dinic,0.12,600,210,0.005,0.0075,0.007499,0.002498,0.001999
MPM_p_0.12_nVertices_600_maxValue_340.txt,MPM,0.12,600,340,0.012501,0.025502,0.016,0.030002,0.017
EK_p_0.12_nVertices_600_maxValue_340.txt,EK,0.12,600,340,0.0445,0.0495,0.069,0.064999,0.076499
Dinic_p_0.12_nVertices_600_maxValue_340.txt,Dinic,0.12,600,340,0.004,0.0065,0.007499,0.0045,0.0015
MPM_p_0.12_nVertices_600_maxValue_500.txt,MPM,0.12,600,500,0.011,0.016,0.013499,0.011002,0.0085
EK_p_0.12_nVertices_600_maxValue_500.txt,EK,0.12,600,500,0.030999,0.047002,0.053999,0.0535,0.050997
Dinic_p_0.12_nVertices_600_maxValue_500.txt,Dinic,0.12,600,500,0.004,0.0055,0.004001,0.006001,0.0045
MPM_p_0.12_nVertices_700_maxValue_10.txt,MPM,0.12,700,10,0.0125,0.011001,0.009,0.0175,0.027499
EK_p_0.12_nVertices_700_maxValue_10.txt,EK,0.12,700,10,0.015497,0.041999,0.035,0.027999,0.017997
Dinic_p_0.12_nVertices_700_maxValue_10.txt,Dinic,0.12,700,10,0.006004,0.005497,0.0055,0.004,0.004
MPM_p_0.12_nVertices_700_maxValue_20.txt,MPM,0.12,700,20,0.026003,0.034998,0.016998,0.013003,0.016499
EK_p_0.12_nVertices_700_maxValue_20.txt,EK,0.12,700,20,0.0425,0.05,0.0915,0.042501,0.0515
Dinic_p_0.12_nVertices_700_maxValue_20.txt,Dinic,0.12,700,20,0.0035,0.0055,0.004,0.006001,0.007001
MPM_p_0.12_nVertices_700_maxValue_30.txt,MPM,0.12,700,30,0.013002,0.018001,0.015,0.0125,0.024999
EK_p_0.12_nVertices_700_maxValue_30.txt,EK,0.12,700,30,0.066001,0.053,0.077501,0.0795,0.049502
Dinic_p_0.12_nVertices_700_maxValue_30.txt,Dinic,0.12,700,30,0.006999,0.004498,0.005996,0.005498,0.005999
MPM_p_0.12_nVertices_700_maxValue_50.txt,MPM,0.12,700,50,0.01,0.016999,0.015501,0.024998,0.0235
EK_p_0.12_nVertices_700_maxValue_50.txt,EK,0.12,700,50,0.0725,0.0885,0.095504,0.067502,0.04
Dinic_p_0.12_nVertices_700_maxValue_50.txt,Dinic,0.12,700,50,0.005,0.0045,0.0075,0.004,0.006001
MPM_p_0.12_nVertices_700_maxValue_80.txt,MPM,0.12,700,80,0.030501,0.019,0.0175,0.018499,0.0165
EK_p_0.12_nVertices_700_maxValue_80.txt,EK,0.12,700,80,0.031499,0.026997,0.054002,0.098499,0.068001
Dinic_p_0.12_nVertices_700_maxValue_80.txt,Dinic,0.12,700,80,0.004501,0.0065,0.005,0.005001,0.004999
MPM_p_0.12_nVertices_700_maxValue_130.txt,MPM,0.12,700,130,0.009499,0.024,0.028002,0.017499,0.045999
EK_p_0.12_nVertices_700_maxValue_130.txt,EK,0.12,700,130,0.0645,0.0885,0.083004,0.038,0.084001
Dinic_p_0.12_nVertices_700_maxValue_130.txt,Dinic,0.12,700,130,0.0075,0.005,0.005998,0.009502,0.005
MPM_p_0.12_nVertices_700_maxValue_210.txt,MPM,0.12,700,210,0.027001,0.0115,0.011499,0.018501,0.022501
EK_p_0.12_nVertices_700_maxValue_210.txt,EK,0.12,700,210,0.061498,0.040501,0.061498,0.069501,0.081997
Dinic_p_0.12_nVertices_700_maxValue_210.txt,Dinic,0.12,700,210,0.0035,0.004998,0.003,0.005001,0.0065
MPM_p_0.12_nVertices_700_maxValue_340.txt,MPM,0.12,700,340,0.010002,0.025001,0.023999,0.049,0.030501
EK_p_0.12_nVertices_700_maxValue_340.txt,EK,0.12,700,340,0.072,0.072,0.118498,0.078499,0.0255
Dinic_p_0.12_nVertices_700_maxValue_340.txt,Dinic,0.12,700,340,0.003997,0.0075,0.007001,0.007499,0.008001
MPM_p_0.12_nVertices_700_maxValue_500.txt,MPM,0.12,700,500,0.027503,0.0325,0.032498,0.0195,0.0175
EK_p_0.12_nVertices_700_maxValue_500.txt,EK,0.12,700,500,0.083996,0.068001,0.057001,0.084,0.0505
Dinic_p_0.12_nVertices_700_maxValue_500.txt,Dinic,0.12,700,500,0.006,0.007001,0.0055,0.005499,0.006
MPM_p_0.12_nVertices_800_maxValue_10.txt,MPM,0.12,800,10,0.0175,0.021501,0.020497,0.026999,0.0185
EK_p_0.12_nVertices_800_maxValue_10.txt,EK,0.12,800,10,0.0655,0.044,0.053502,0.0835,0.088003
Dinic_p_0.12_nVertices_800_maxValue_10.txt,Dinic,0.12,800,10,0.0045,0.014,0.008496,0.003501,0.007
MPM_p_0.12_nVertices_800_maxValue_20.txt,MPM,0.12,800,20,0.030498,0.019501,0.043,0.020998,0.048
EK_p_0.12_nVertices_800_maxValue_20.txt,EK,0.12,800,20,0.071,0.035997,0.067497,0.019499,0.086502
Dinic_p_0.12_nVertices_800_maxValue_20.txt,Dinic,0.12,800,20,0.005001,0.008499,0.005004,0.005502,0.012501
MPM_p_0.12_nVertices_800_maxValue_30.txt,MPM,0.12,800,30,0.031,0.019,0.038999,0.034001,0.027001
EK_p_0.12_nVertices_800_maxValue_30.txt,EK,0.12,800,30,0.089001,0.045996,0.094499,0.119503,0.102001
Dinic_p_0.12_nVertices_800_maxValue_30.txt,Dinic,0.12,800,30,0.007501,0.0115,0.006501,0.0105,0.002001
MPM_p_0.12_nVertices_800_maxValue_50.txt,MPM,0.12,800,50,0.018,0.04,0.0125,0.048503,0.035996
EK_p_0.12_nVertices_800_maxValue_50.txt,EK,0.12,800,50,0.1165,0.142998,0.1005,0.076497,0.116
Dinic_p_0.12_nVertices_800_maxValue_50.txt,Dinic,0.12,800,50,0.0055,0.004002,0.0065,0.004502,0.0105
MPM_p_0.12_nVertices_800_maxValue_80.txt,MPM,0.12,800,80,0.049,0.047,0.0175,0.034996,0.030999
EK_p_0.12_nVertices_800_maxValue_80.txt,EK,0.12,800,80,0.140502,0.149,0.041002,0.125498,0.1225
Dinic_p_0.12_nVertices_800_maxValue_80.txt,Dinic,0.12,800,80,0.005005,0.0045,0.006,0.0135,0.004998
MPM_p_0.12_nVertices_800_maxValue_130.txt,MPM,0.12,800,130,0.033501,0.023999,0.037498,0.033,0.0255
EK_p_0.12_nVertices_800_maxValue_130.txt,EK,0.12,800,130,0.121501,0.059,0.038,0.063001,0.115003
Dinic_p_0.12_nVertices_800_maxValue_130.txt,Dinic,0.12,800,130,0.0095,0.011,0.008001,0.004501,0.0045
MPM_p_0.12_nVertices_800_maxValue_210.txt,MPM,0.12,800,210,0.034501,0.044501,0.0345,0.029,0.029
EK_p_0.12_nVertices_800_maxValue_210.txt,EK,0.12,800,210,0.141999,0.1085,0.045497,0.218999,0.135
Dinic_p_0.12_nVertices_800_maxValue_210.txt,Dinic,0.12,800,210,0.0115,0.006501,0.008,0.008502,0.008501
MPM_p_0.12_nVertices_800_maxValue_340.txt,MPM,0.12,800,340,0.026,0.022001,0.021004,0.058,0.025502
EK_p_0.12_nVertices_800_maxValue_340.txt,EK,0.12,800,340,0.107501,0.0745,0.122998,0.0655,0.073999
Dinic_p_0.12_nVertices_800_maxValue_340.txt,Dinic,0.12,800,340,0.006998,0.009999,0.006497,0.006,0.008999
MPM_p_0.12_nVertices_800_maxValue_500.txt,MPM,0.12,800,500,0.0265,0.022999,0.053499,0.0475,0.044497
EK_p_0.12_nVertices_800_maxValue_500.txt,EK,0.12,800,500,0.102,0.172999,0.09,0.175,0.058001
Dinic_p_0.12_nVertices_800_maxValue_500.txt,Dinic,0.12,800,500,0.0055,0.008501,0.025,0.0055,0.003998
MPM_p_0.12_nVertices_1000_maxValue_10.txt,MPM,0.12,1000,10,0.0345,0.047499,0.025499,0.063501,0.058501
EK_p_0.12_nVertices_1000_maxValue_10.txt,EK,0.12,1000,10,0.155,0.071,0.161503,0.083,0.117501
Dinic_p_0.12_nVertices_1000_maxValue_10.txt,Dinic,0.12,1000,10,0.0125,0.007501,0.009001,0.013001,0.006999
MPM_p_0.12_nVertices_1000_maxValue_20.txt,MPM,0.12,1000,20,0.043,0.050002,0.031998,0.059998,0.032999
EK_p_0.12_nVertices_1000_maxValue_20.txt,EK,0.12,1000,20,0.135,0.117996,0.306499,0.225003,0.091999
Dinic_p_0.12_nVertices_1000_maxValue_20.txt,Dinic,0.12,1000,20,0.014001,0.014,0.015001,0.007002,0.007
MPM_p_0.12_nVertices_1000_maxValue_30.txt,MPM,0.12,1000,30,0.055998,0.0525,0.065999,0.0505,0.052001
EK_p_0.12_nVertices_1000_maxValue_30.txt,EK,0.12,1000,30,0.120003,0.135001,0.1865,0.038495,0.1265
Dinic_p_0.12_nVertices_1000_maxValue_30.txt,Dinic,0.12,1000,30,0.010001,0.006002,0.009001,0.007,0.012001
MPM_p_0.12_nVertices_1000_maxValue_50.txt,MPM,0.12,1000,50,0.058501,0.061498,0.059003,0.042503,0.030497
EK_p_0.12_nVertices_1000_maxValue_50.txt,EK,0.12,1000,50,0.1465,0.186502,0.036002,0.242,0.239002
Dinic_p_0.12_nVertices_1000_maxValue_50.txt,Dinic,0.12,1000,50,0.0085,0.014,0.0105,0.015001,0.014497
MPM_p_0.12_nVertices_1000_maxValue_80.txt,MPM,0.12,1000,80,0.033999,0.0385,0.024,0.074,0.086001
EK_p_0.12_nVertices_1000_maxValue_80.txt,EK,0.12,1000,80,0.136,0.280499,0.304,0.148998,0.278499
Dinic_p_0.12_nVertices_1000_maxValue_80.txt,Dinic,0.12,1000,80,0.019499,0.0055,0.017,0.0125,0.012003
MPM_p_0.12_nVertices_1000_maxValue_130.txt,MPM,0.12,1000,130,0.078001,0.037001,0.044501,0.0505,0.082999
EK_p_0.12_nVertices_1000_maxValue_130.txt,EK,0.12,1000,130,0.2535,0.11,0.117999,0.216001,0.2195
Dinic_p_0.12_nVertices_1000_maxValue_130.txt,Dinic,0.12,1000,130,0.007501,0.010001,0.013,0.015,0.0105
MPM_p_0.12_nVertices_1000_maxValue_210.txt,MPM,0.12,1000,210,0.0455,0.074501,0.063002,0.0745,0.0325
EK_p_0.12_nVertices_1000_maxValue_210.txt,EK,0.12,1000,210,0.3225,0.2075,0.210498,0.251,0.235001
Dinic_p_0.12_nVertices_1000_maxValue_210.txt,Dinic,0.12,1000,210,0.01,0.019501,0.015,0.0065,0.006501
MPM_p_0.12_nVertices_1000_maxValue_340.txt,MPM,0.12,1000,340,0.105003,0.047999,0.051001,0.053001,0.055001
EK_p_0.12_nVertices_1000_maxValue_340.txt,EK,0.12,1000,340,0.174501,0.1045,0.292002,0.2145,0.303004
Dinic_p_0.12_nVertices_1000_maxValue_340.txt,Dinic,0.12,1000,340,0.017,0.014999,0.0205,0.009997,0.015501
MPM_p_0.12_nVertices_1000_maxValue_500.txt,MPM,0.12,1000,500,0.059999,0.071,0.042999,0.068998,0.054497
EK_p_0.12_nVertices_1000_maxValue_500.txt,EK,0.12,1000,500,0.3205,0.185,0.266002,0.177001,0.171499
Dinic_p_0.12_nVertices_1000_maxValue_500.txt,Dinic,0.12,1000,500,0.0135,0.0035,0.0155,0.02,0.015001
MPM_p_0.12_nVertices_1200_maxValue_10.txt,MPM,0.12,1200,10,0.038,0.0695,0.088999,0.098,0.0755
EK_p_0.12_nVertices_1200_maxValue_10.txt,EK,0.12,1200,10,0.203999,0.2215,0.2355,0.327499,0.236499
Dinic_p_0.12_nVertices_1200_maxValue_10.txt,Dinic,0.12,1200,10,0.012001,0.009998,0.019,0.014999,0.017502
MPM_p_0.12_nVertices_1200_maxValue_20.txt,MPM,0.12,1200,20,0.082501,0.041502,0.072001,0.087001,0.1015
EK_p_0.12_nVertices_1200_maxValue_20.txt,EK,0.12,1200,20,0.5915,0.355,0.614001,0.236,0.13
Dinic_p_0.12_nVertices_1200_maxValue_20.txt,Dinic,0.12,1200,20,0.014999,0.023,0.018,0.0205,0.0165
MPM_p_0.12_nVertices_1200_maxValue_30.txt,MPM,0.12,1200,30,0.063998,0.1075,0.0765,0.077,0.076002
EK_p_0.12_nVertices_1200_maxValue_30.txt,EK,0.12,1200,30,0.459,0.4635,0.586499,0.506499,0.4255
Dinic_p_0.12_nVertices_1200_maxValue_30.txt,Dinic,0.12,1200,30,0.019,0.013001,0.015001,0.017999,0.018
MPM_p_0.12_nVertices_1200_maxValue_50.txt,MPM,0.12,1200,50,0.101999,0.063999,0.107,0.071501,0.098002
EK_p_0.12_nVertices_1200_maxValue_50.txt,EK,0.12,1200,50,0.358001,0.512499,0.266001,0.6315,0.425001
Dinic_p_0.12_nVertices_1200_maxValue_50.txt,Dinic,0.12,1200,50,0.0145,0.026501,0.0285,0.0195,0.022501
MPM_p_0.12_nVertices_1200_maxValue_80.txt,MPM,0.12,1200,80,0.083,0.126999,0.157001,0.1015,0.146998
EK_p_0.12_nVertices_1200_maxValue_80.txt,EK,0.12,1200,80,1.04,0.413,0.6805,0.318999,0.371501
Dinic_p_0.12_nVertices_1200_maxValue_80.txt,Dinic,0.12,1200,80,0.022,0.0225,0.014501,0.031499,0.037503
MPM_p_0.12_nVertices_1200_maxValue_130.txt,MPM,0.12,1200,130,0.084501,0.145,0.1175,0.066002,0.062499
EK_p_0.12_nVertices_1200_maxValue_130.txt,EK,0.12,1200,130,0.4895,0.268,0.605999,0.547,0.375999
Dinic_p_0.12_nVertices_1200_maxValue_130.txt,Dinic,0.12,1200,130,0.03,0.023501,0.026001,0.0195,0.0185
MPM_p_0.12_nVertices_1200_maxValue_210.txt,MPM,0.12,1200,210,0.0745,0.129999,0.078,0.068999,0.0435
EK_p_0.12_nVertices_1200_maxValue_210.txt,EK,0.12,1200,210,0.460499,0.633499,0.688499,0.545502,0.168498
Dinic_p_0.12_nVertices_1200_maxValue_210.txt,Dinic,0.12,1200,210,0.015,0.020501,0.031499,0.014497,0.014999
MPM_p_0.12_nVertices_1200_maxValue_340.txt,MPM,0.12,1200,340,0.153501,0.075,0.048501,0.0735,0.097502
EK_p_0.12_nVertices_1200_maxValue_340.txt,EK,0.12,1200,340,0.676501,0.408999,1.144,0.761999,0.420498
Dinic_p_0.12_nVertices_1200_maxValue_340.txt,Dinic,0.12,1200,340,0.0135,0.017502,0.035501,0.014,0.014
MPM_p_0.12_nVertices_1200_maxValue_500.txt,MPM,0.12,1200,500,0.060498,0.065,0.115999,0.136495,0.108998
EK_p_0.12_nVertices_1200_maxValue_500.txt,EK,0.12,1200,500,0.876003,0.177,0.521498,0.7635,0.358
Dinic_p_0.12_nVertices_1200_maxValue_500.txt,Dinic,0.12,1200,500,0.011499,0.025501,0.024,0.012999,0.017
MPM_p_0.12_nVertices_1400_maxValue_10.txt,MPM,0.12,1400,10,0.0975,0.086498,0.129501,0.075504,0.113999
EK_p_0.12_nVertices_1400_maxValue_10.txt,EK,0.12,1400,10,0.672501,0.498,0.653501,0.7175,0.5465
Dinic_p_0.12_nVertices_1400_maxValue_10.txt,Dinic,0.12,1400,10,0.013499,0.0375,0.034999,0.039,0.0155
MPM_p_0.12_nVertices_1400_maxValue_20.txt,MPM,0.12,1400,20,0.177,0.1105,0.066995,0.102,0.087498
EK_p_0.12_nVertices_1400_maxValue_20.txt,EK,0.12,1400,20,0.653,1.036,0.574501,0.666,0.605
Dinic_p_0.12_nVertices_1400_maxValue_20.txt,Dinic,0.12,1400,20,0.015998,0.029133,0.0335,0.023999,0.039
MPM_p_0.12_nVertices_1400_maxValue_30.txt,MPM,0.12,1400,30,0.096497,0.142999,0.12,0.133497,0.0815
EK_p_0.12_nVertices_1400_maxValue_30.txt,EK,0.12,1400,30,1.4195,1.2205,0.759,0.3465,0.941501
Dinic_p_0.12_nVertices_1400_maxValue_30.txt,Dinic,0.12,1400,30,0.0435,0.0305,0.046,0.028501,0.0295
MPM_p_0.12_nVertices_1400_maxValue_50.txt,MPM,0.12,1400,50,0.199,0.114501,0.140001,0.184498,0.122001
EK_p_0.12_nVertices_1400_maxValue_50.txt,EK,0.12,1400,50,0.454502,0.719,0.882,1.427,0.5285
Dinic_p_0.12_nVertices_1400_maxValue_50.txt,Dinic,0.12,1400,50,0.035001,0.0175,0.027498,0.017503,0.0315
MPM_p_0.12_nVertices_1400_maxValue_80.txt,MPM,0.12,1400,80,0.078498,0.2525,0.183502,0.196998,0.177498
EK_p_0.12_nVertices_1400_maxValue_80.txt,EK,0.12,1400,80,1.7075,1.757,1.0875,1.2095,1.455
Dinic_p_0.12_nVertices_1400_maxValue_80.txt,Dinic,0.12,1400,80,0.0325,0.042498,0.015502,0.0185,0.014
MPM_p_0.12_nVertices_1400_maxValue_130.txt,MPM,0.12,1400,130,0.118,0.160502,0.094501,0.205,0.185501
EK_p_0.12_nVertices_1400_maxValue_130.txt,EK,0.12,1400,130,1.46,1.1515,1.417,1.5395,0.377999
Dinic_p_0.12_nVertices_1400_maxValue_130.txt,Dinic,0.12,1400,130,0.033,0.042,0.043997,0.031001,0.038003
MPM_p_0.12_nVertices_1400_maxValue_210.txt,MPM,0.12,1400,210,0.108501,0.1065,0.085998,0.1465,0.146499
EK_p_0.12_nVertices_1400_maxValue_210.txt,EK,0.12,1400,210,1.3175,1.824,1.9225,2.2795,1.1665
Dinic_p_0.12_nVertices_1400_maxValue_210.txt,Dinic,0.12,1400,210,0.032501,0.0285,0.026502,0.034998,0.016501
MPM_p_0.12_nVertices_1400_maxValue_340.txt,MPM,0.12,1400,340,0.136999,0.184002,0.1395,0.057,0.171
EK_p_0.12_nVertices_1400_maxValue_340.txt,EK,0.12,1400,340,1.323,1.181,1.1755,0.613,0.212499
Dinic_p_0.12_nVertices_1400_maxValue_340.txt,Dinic,0.12,1400,340,0.0355,0.019002,0.0245,0.0275,0.032
MPM_p_0.12_nVertices_1400_maxValue_500.txt,MPM,0.12,1400,500,0.160502,0.051,0.1795,0.131498,0.094499
EK_p_0.12_nVertices_1400_maxValue_500.txt,EK,0.12,1400,500,1.0255,2.323,1.1985,0.992999,1.267
Dinic_p_0.12_nVertices_1400_maxValue_500.txt,Dinic,0.12,1400,500,0.0245,0.0195,0.033499,0.024,0.0315
MPM_p_0.12_nVertices_1600_maxValue_10.txt,MPM,0.12,1600,10,0.1485,0.212,0.255496,0.246,0.157501
EK_p_0.12_nVertices_1600_maxValue_10.txt,EK,0.12,1600,10,1.1865,1.028,0.679,1.1725,1.2
Dinic_p_0.12_nVertices_1600_maxValue_10.txt,Dinic,0.12,1600,10,0.027999,0.0385,0.041001,0.031998,0.029
MPM_p_0.12_nVertices_1600_maxValue_20.txt,MPM,0.12,1600,20,0.1305,0.159,0.199497,0.118501,0.134998
EK_p_0.12_nVertices_1600_maxValue_20.txt,EK,0.12,1600,20,1.776,0.216501,1.795,1.014,2.2235
Dinic_p_0.12_nVertices_1600_maxValue_20.txt,Dinic,0.12,1600,20,0.054001,0.0325,0.029,0.048,0.012502
MPM_p_0.12_nVertices_1600_maxValue_30.txt,MPM,0.12,1600,30,0.169,0.254504,0.2945,0.2335,0.1215
EK_p_0.12_nVertices_1600_maxValue_30.txt,EK,0.12,1600,30,2.493,2.027,1.0275,2.3735,2.3765
Dinic_p_0.12_nVertices_1600_maxValue_30.txt,Dinic,0.12,1600,30,0.041499,0.061001,0.060502,0.0295,0.042002
MPM_p_0.12_nVertices_1600_maxValue_50.txt,MPM,0.12,1600,50,0.164499,0.118,0.2095,0.107998,0.099999
EK_p_0.12_nVertices_1600_maxValue_50.txt,EK,0.12,1600,50,1.3885,1.7195,1.8945,0.201002,2.402
Dinic_p_0.12_nVertices_1600_maxValue_50.txt,Dinic,0.12,1600,50,0.021498,0.0535,0.050501,0.033007,0.041502
MPM_p_0.12_nVertices_1600_maxValue_80.txt,MPM,0.12,1600,80,0.183501,0.215002,0.282502,0.129,0.0945
EK_p_0.12_nVertices_1600_maxValue_80.txt,EK,0.12,1600,80,1.655,2.473,2.939,1.874,3.042
Dinic_p_0.12_nVertices_1600_maxValue_80.txt,Dinic,0.12,1600,80,0.021003,0.045,0.046503,0.03,0.031001
MPM_p_0.12_nVertices_1600_maxValue_130.txt,MPM,0.12,1600,130,0.276499,0.257501,0.171001,0.2415,0.1295
EK_p_0.12_nVertices_1600_maxValue_130.txt,EK,0.12,1600,130,2.11,1.6325,1.054,2.356,1.5385
Dinic_p_0.12_nVertices_1600_maxValue_130.txt,Dinic,0.12,1600,130,0.0495,0.063999,0.051503,0.047997,0.029
MPM_p_0.12_nVertices_1600_maxValue_210.txt,MPM,0.12,1600,210,0.1675,0.1565,0.319002,0.255997,0.1715
EK_p_0.12_nVertices_1600_maxValue_210.txt,EK,0.12,1600,210,2.1475,0.744999,1.8495,3.812,0.6955
Dinic_p_0.12_nVertices_1600_maxValue_210.txt,Dinic,0.12,1600,210,0.064498,0.074002,0.02,0.040999,0.050006
MPM_p_0.12_nVertices_1600_maxValue_340.txt,MPM,0.12,1600,340,0.235004,0.162,0.231497,0.182497,0.328001
EK_p_0.12_nVertices_1600_maxValue_340.txt,EK,0.12,1600,340,1.9375,0.267001,3.143,1.7735,2.955
Dinic_p_0.12_nVertices_1600_maxValue_340.txt,Dinic,0.12,1600,340,0.042,0.0545,0.061499,0.0475,0.024001
MPM_p_0.12_nVertices_1600_maxValue_500.txt,MPM,0.12,1600,500,0.242003,0.1755,0.1185,0.172001,0.225999
EK_p_0.12_nVertices_1600_maxValue_500.txt,EK,0.12,1600,500,0.565,3.941,3.762,0.6065,1.8915
Dinic_p_0.12_nVertices_1600_maxValue_500.txt,Dinic,0.12,1600,500,0.044001,0.032001,0.048498,0.037,0.036001
MPM_p_0.12_nVertices_1800_maxValue_10.txt,MPM,0.12,1800,10,0.368,0.362,0.191,0.3445,0.257
EK_p_0.12_nVertices_1800_maxValue_10.txt,EK,0.12,1800,10,0.6815,1.301,1.007,1.179,1.4025
Dinic_p_0.12_nVertices_1800_maxValue_10.txt,Dinic,0.12,1800,10,0.077,0.047999,0.0755,0.0455,0.053501
MPM_p_0.12_nVertices_1800_maxValue_20.txt,MPM,0.12,1800,20,0.127,0.148001,0.133997,0.271,0.238002
EK_p_0.12_nVertices_1800_maxValue_20.txt,EK,0.12,1800,20,2.6285,2.1875,2.7755,2.058,0.8055
Dinic_p_0.12_nVertices_1800_maxValue_20.txt,Dinic,0.12,1800,20,0.052,0.071004,0.0835,0.100501,0.068501
MPM_p_0.12_nVertices_1800_maxValue_30.txt,MPM,0.12,1800,30,0.226,0.124999,0.248,0.306,0.422501
EK_p_0.12_nVertices_1800_maxValue_30.txt,EK,0.12,1800,30,3.5905,3.398,2.075,3.95,3.9135
Dinic_p_0.12_nVertices_1800_maxValue_30.txt,Dinic,0.12,1800,30,0.087002,0.046999,0.075,0.0335,0.045502
