File,Algorithm,P,n_vertices,max_cap,T0,T1,T2,T3,T4,T5
Dinic_p_0.1_nVertices_800_maxValue_500.txt,Dinic,0.1,800,500,0.023999,0.031,0.021999,0.017501,0.035001
MPM_p_0.1_nVertices_1300_maxValue_10.txt,MPM,0.1,1300,10,0.119501,0.067498,0.102001,0.086502,0.051002
EK_p_0.1_nVertices_1300_maxValue_10.txt,EK,0.1,1300,10,0.119501,0.067498,0.102001,0.086502,0.051002
Dinic_p_0.1_nVertices_1300_maxValue_10.txt,Dinic,0.1,1300,10,0.119501,0.067498,0.102001,0.086502,0.051002
MPM_p_0.1_nVertices_1300_maxValue_20.txt,MPM,0.1,1300,20,0.121999,0.117501,0.0735,0.0675,0.113002
EK_p_0.1_nVertices_1300_maxValue_20.txt,EK,0.1,1300,20,0.121999,0.117501,0.0735,0.0675,0.113002
Dinic_p_0.1_nVertices_1300_maxValue_20.txt,Dinic,0.1,1300,20,0.121999,0.117501,0.0735,0.0675,0.113002
MPM_p_0.1_nVertices_1300_maxValue_30.txt,MPM,0.1,1300,30,0.091501,0.087998,0.087501,0.07,0.096502
EK_p_0.1_nVertices_1300_maxValue_30.txt,EK,0.1,1300,30,0.091501,0.087998,0.087501,0.07,0.096502
Dinic_p_0.1_nVertices_1300_maxValue_30.txt,Dinic,0.1,1300,30,0.091501,0.087998,0.087501,0.07,0.096502
MPM_p_0.1_nVertices_1300_maxValue_50.txt,MPM,0.1,1300,50,0.097503,0.155502,0.0925,0.130001,0.064
EK_p_0.1_nVertices_1300_maxValue_50.txt,EK,0.1,1300,50,0.097503,0.155502,0.0925,0.130001,0.064
Dinic_p_0.1_nVertices_1300_maxValue_50.txt,Dinic,0.1,1300,50,0.097503,0.155502,0.0925,0.130001,0.064
MPM_p_0.1_nVertices_1300_maxValue_80.txt,MPM,0.1,1300,80,0.051497,0.098501,0.151001,0.083002,0.049503
EK_p_0.1_nVertices_1300_maxValue_80.txt,EK,0.1,1300,80,0.051497,0.098501,0.151001,0.083002,0.049503
Dinic_p_0.1_nVertices_1300_maxValue_80.txt,Dinic,0.1,1300,80,0.051497,0.098501,0.151001,0.083002,0.049503
MPM_p_0.1_nVertices_1300_maxValue_130.txt,MPM,0.1,1300,130,0.112001,0.101002,0.054,0.091997,0.134999
EK_p_0.1_nVertices_1300_maxValue_130.txt,EK,0.1,1300,130,0.112001,0.101002,0.054,0.091997,0.134999
Dinic_p_0.1_nVertices_1300_maxValue_130.txt,Dinic,0.1,1300,130,0.112001,0.101002,0.054,0.091997,0.134999
MPM_p_0.1_nVertices_1300_maxValue_210.txt,MPM,0.1,1300,210,0.1075,0.163,0.093501,0.158001,0.0945
EK_p_0.1_nVertices_1300_maxValue_210.txt,EK,0.1,1300,210,0.1075,0.163,0.093501,0.158001,0.0945
Dinic_p_0.1_nVertices_1300_maxValue_210.txt,Dinic,0.1,1300,210,0.1075,0.163,0.093501,0.158001,0.0945
MPM_p_0.1_nVertices_1300_maxValue_340.txt,MPM,0.1,1300,340,0.069501,0.080499,0.167497,0.113,0.0805
EK_p_0.1_nVertices_1300_maxValue_340.txt,EK,0.1,1300,340,0.069501,0.080499,0.167497,0.113,0.0805
Dinic_p_0.1_nVertices_1300_maxValue_340.txt,Dinic,0.1,1300,340,0.069501,0.080499,0.167497,0.113,0.0805
MPM_p_0.1_nVertices_1300_maxValue_500.txt,MPM,0.1,1300,500,0.124,0.084501,0.158501,0.105002,0.090001
EK_p_0.1_nVertices_1300_maxValue_500.txt,EK,0.1,1300,500,0.124,0.084501,0.158501,0.105002,0.090001
Dinic_p_0.1_nVertices_1300_maxValue_500.txt,Dinic,0.1,1300,500,0.124,0.084501,0.158501,0.105002,0.090001
MPM_p_0.1_nVertices_2100_maxValue_10.txt,MPM,0.1,2100,10,0.198002,0.315,0.2365,0.183502,0.413501
EK_p_0.1_nVertices_2100_maxValue_10.txt,EK,0.1,2100,10,0.198002,0.315,0.2365,0.183502,0.413501
